refYear,reporter,partner,partner_group,flow_india,cmdCode,cmdDesc,trade_value_usd,dataset_type,source_side
2021,India,United States,United States,Export,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",595507410.108,hs2,India_reporter
2021,India,United States,United States,Import,17,Sugars and sugar confectionery,14845854.808,hs2,India_reporter
2021,India,United States,United States,Export,17,Sugars and sugar confectionery,25715913.649,hs2,India_reporter
2021,India,United States,United States,Import,18,Cocoa and cocoa preparations,3306156.074,hs2,India_reporter
2021,India,United States,United States,Export,18,Cocoa and cocoa preparations,26666170.123,hs2,India_reporter
2021,India,United States,United States,Import,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1059590.312,hs2,India_reporter
2021,India,United States,United States,Export,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",109525641.716,hs2,India_reporter
2021,India,United States,United States,Import,20,"Preparations of vegetables, fruit, nuts or other parts of plants",16656575.804,hs2,India_reporter
2021,India,United States,United States,Export,20,"Preparations of vegetables, fruit, nuts or other parts of plants",146131096.58,hs2,India_reporter
2021,India,United States,United States,Import,21,Miscellaneous edible preparations,51950066.485,hs2,India_reporter
2021,India,United States,United States,Export,21,Miscellaneous edible preparations,190866920.185,hs2,India_reporter
2021,India,United States,United States,Import,22,"Beverages, spirits and vinegar",285794327.702,hs2,India_reporter
2021,India,United States,United States,Export,22,"Beverages, spirits and vinegar",25920661.716,hs2,India_reporter
2021,India,United States,United States,Import,23,"Food industries, residues and wastes thereof; prepared animal fodder",33182088.398,hs2,India_reporter
2021,India,United States,United States,Export,23,"Food industries, residues and wastes thereof; prepared animal fodder",139387758.784,hs2,India_reporter
2021,India,United States,United States,Import,24,Tobacco and manufactured tobacco substitutes,125924.647,hs2,India_reporter
2021,India,United States,United States,Export,24,Tobacco and manufactured tobacco substitutes,28471664.218,hs2,India_reporter
2021,India,United States,United States,Import,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",51500691.129,hs2,India_reporter
2021,India,United States,United States,Export,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",128787722.459,hs2,India_reporter
2021,India,United States,United States,Import,26,"Ores, slag and ash",58238569.297,hs2,India_reporter
2021,India,United States,United States,Export,26,"Ores, slag and ash",1910120.457,hs2,India_reporter
2021,India,United States,United States,Import,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",15406460877.422,hs2,India_reporter
2021,India,United States,United States,Export,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4102121685.914,hs2,India_reporter
2021,India,United States,United States,Import,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",457945479.656,hs2,India_reporter
2021,India,United States,United States,Export,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",189596001.959,hs2,India_reporter
2021,India,United States,United States,Import,29,Organic chemicals,1909100698.564,hs2,India_reporter
2021,India,United States,United States,Export,29,Organic chemicals,2972221733.39,hs2,India_reporter
2021,India,United States,United States,Import,30,Pharmaceutical products,536988911.577,hs2,India_reporter
2021,India,United States,United States,Export,30,Pharmaceutical products,6617245679.159,hs2,India_reporter
2021,India,United States,United States,Import,31,Fertilizers,10829065.082,hs2,India_reporter
2021,India,United States,United States,Export,31,Fertilizers,5543475.632,hs2,India_reporter
2021,India,United States,United States,Import,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",158937281.505,hs2,India_reporter
2021,India,United States,United States,Export,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",320124247.951,hs2,India_reporter
2021,India,United States,United States,Import,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",90931777.747,hs2,India_reporter
2021,India,United States,United States,Export,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",462062940.742,hs2,India_reporter
2021,India,United States,United States,Import,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",152002992.26,hs2,India_reporter
2021,India,United States,United States,Export,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",115639921.798,hs2,India_reporter
2021,India,United States,United States,Import,35,Albuminoidal substances; modified starches; glues; enzymes,76011325.742,hs2,India_reporter
2021,India,United States,United States,Export,35,Albuminoidal substances; modified starches; glues; enzymes,59929126.565,hs2,India_reporter
2021,India,United States,United States,Import,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3494024.689,hs2,India_reporter
2021,India,United States,United States,Export,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,4115971.202,hs2,India_reporter
2021,India,United States,United States,Import,37,Photographic or cinematographic goods,29019158.682,hs2,India_reporter
2021,India,United States,United States,Export,37,Photographic or cinematographic goods,345668.827,hs2,India_reporter
2021,India,United States,United States,Import,38,Chemical products n.e.c.,1191951981.878,hs2,India_reporter
2021,India,United States,United States,Export,38,Chemical products n.e.c.,1266222658.972,hs2,India_reporter
2021,India,United States,United States,Import,39,Plastics and articles thereof,1176014075.182,hs2,India_reporter
2021,India,United States,United States,Export,39,Plastics and articles thereof,1398472355.515,hs2,India_reporter
2021,India,United States,United States,Import,40,Rubber and articles thereof,218844789.869,hs2,India_reporter
2021,India,United States,United States,Export,40,Rubber and articles thereof,823001556.092,hs2,India_reporter
2021,India,United States,United States,Import,41,Raw hides and skins (other than furskins) and leather,6322898.762,hs2,India_reporter
2021,India,United States,United States,Export,41,Raw hides and skins (other than furskins) and leather,8751955.708,hs2,India_reporter
2021,India,United States,United States,Import,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",3015096.052,hs2,India_reporter
2021,India,United States,United States,Export,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",711846785.251,hs2,India_reporter
2021,India,United States,United States,Import,43,Furskins and artificial fur; manufactures thereof,24818.171,hs2,India_reporter
2021,India,United States,United States,Export,43,Furskins and artificial fur; manufactures thereof,18066559.651,hs2,India_reporter
2021,India,United States,United States,Import,44,Wood and articles of wood; wood charcoal,53772841.402,hs2,India_reporter
2021,India,United States,United States,Export,44,Wood and articles of wood; wood charcoal,285752137.058,hs2,India_reporter
2021,India,United States,United States,Import,45,Cork and articles of cork,130569.066,hs2,India_reporter
2021,India,United States,United States,Export,45,Cork and articles of cork,1025422.775,hs2,India_reporter
2021,India,United States,United States,Import,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2160.865,hs2,India_reporter
2021,India,United States,United States,Export,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",22100652.232,hs2,India_reporter
2021,India,United States,United States,Import,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,961556209.09,hs2,India_reporter
2021,India,United States,United States,Export,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,4628.864,hs2,India_reporter
2021,India,United States,United States,Import,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",205405197.771,hs2,India_reporter
2021,India,United States,United States,Export,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",270032981.047,hs2,India_reporter
